questionId,unitId,skillId,questionType,field,original,rendererOutput,nestedOpen,extraPipes,unbalanced,proseSwallowed,directQuestionDisplay,recommendedVerdict
u14-s011-v011,u14,series-sum-word,mc,optionAnalysis[2].reason,234=9(10+a_9)/2，所以10+a_9=52，a_9=42。,234=9[[frac:10+a_9|2，所以10]]+a_9=52，a_9=42。,False,False,False,True,False,RENDERER_REPAIR
u14-s011-v012,u14,series-sum-word,mc,optionAnalysis[0].reason,420是平均6300/15。,[[frac:420是平均6300|15]]。,False,False,False,True,False,RENDERER_REPAIR
u14-s011-v012,u14,series-sum-word,mc,optionAnalysis[3].reason,6300=15(280+a_15)/2，首尾和840，所以a_15=560。,6300=15[[frac:280+a_15|2，首尾和840，所以a_15]]=560。,False,False,False,True,False,RENDERER_REPAIR
u14-s011-v012,u14,series-sum-word,mc,ambiguityBoundaryAudit,末週560元；若需要公差則20元/週，模型可行。,末週560元；[[frac:若需要公差則20元|週]]，模型可行。,False,False,False,True,False,RENDERER_REPAIR
u14-s012-v004,u14,sequence-literacy,mc,independentSolution,甲：15-10=5、20-15=5、25-20=5。乙：6/3=2、12/6=2、24/12=2。故甲等差、乙等比。,甲：15-10=5、20-15=5、25-20=5。[[frac:乙：6|3]]=2、[[frac:12|6]]=2、[[frac:24|12]]=2。故甲等差、乙等比。,False,False,False,True,False,RENDERER_REPAIR
u14-s012-v006,u14,sequence-literacy,mc,independentSolution,a_n=30-3(n-1)<10，得n>23/3，所以最小正整數n=8；驗前一項。,a_n=30-3(n-1)<10，[[frac:得n>23|3]]，所以最小正整數n=8；驗前一項。,False,False,False,True,False,RENDERER_REPAIR
u16-s005-cr001,u16,triangle-asa-aas,cr,rubric[2].criteria,只寫兩角一邊所以全等，未分ASA/AAS或順序不完整。,只寫兩角一邊所以全等，[[frac:未分ASA|AAS或順序不完整]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s005-cr001,u16,triangle-asa-aas,cr,rubric[3].criteria,判為SAS/SSS，或認為AAA足夠全等。,[[frac:判為SAS|SSS]]，或認為AAA足夠全等。,False,False,False,True,False,RENDERER_REPAIR
u16-s005-cr001,u16,triangle-asa-aas,cr,partialCreditRules[1],只寫兩角一邊所以全等，未分ASA/AAS或順序不完整。,只寫兩角一邊所以全等，[[frac:未分ASA|AAS或順序不完整]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s005-cr001,u16,triangle-asa-aas,cr,independentReview.ambiguity,兩已知角及線段AB/DE的相對位置明確。,[[frac:兩已知角及線段AB|DE的相對位置明確]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s005-cr002,u16,triangle-asa-aas,cr,requiredWork[1],辨認PR/XZ不是兩已知角P、Q之夾邊。,[[frac:辨認PR|XZ不是兩已知角P]]、Q之夾邊。,False,False,False,True,False,RENDERER_REPAIR
u16-s005-cr002,u16,triangle-asa-aas,cr,rubric[1].criteria,角度與全等正確，但ASA/AAS名稱誤寫或夾邊說明不足。,角度與全等正確，[[frac:但ASA|AAS名稱誤寫或夾邊說明不足]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s005-cr002,u16,triangle-asa-aas,cr,partialCreditRules[0],角度與全等正確，但ASA/AAS名稱誤寫或夾邊說明不足。,角度與全等正確，[[frac:但ASA|AAS名稱誤寫或夾邊說明不足]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s006-cr002,u16,isosceles-properties,cr,independentReview.ambiguity,角式均為精確量，允許18又3/4與相應分數角。,角式均為精確量，[[frac:允許18又3|4與相應分數角]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s007-cr002,u16,equilateral-properties,cr,alternativeSolutions[0],可用△ABD與△ACD的直角全等或SSS/SAS證明兩半對稱。,[[frac:可用△ABD與△ACD的直角全等或SSS|SAS證明兩半對稱]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s008-cr001,u16,compass-construction,cr,rubric[3].criteria,改用量角器/有刻度量中點，改變圓規開口造成無交點，或無有效步驟。,[[frac:改用量角器|有刻度量中點]]，改變圓規開口造成無交點，或無有效步驟。,False,False,False,True,False,RENDERER_REPAIR
u16-s010-v011,u16,compass-perpendicular,mc,explanation,圓的最近/最遠關係下，半徑小於點線距離，整個圓在直線同側而不相交。 比較半徑 r 與點線距離 d。 r<d。 因此交點數 0。,[[frac:圓的最近|最遠關係下]]，半徑小於點線距離，整個圓在直線同側而不相交。 比較半徑 r 與點線距離 d。 r<d。 因此交點數 0。,False,False,False,True,False,RENDERER_REPAIR
u16-s010-v011,u16,compass-perpendicular,mc,optionAnalysis[2].reason,圓的最近/最遠關係下，半徑小於點線距離，整個圓在直線同側而不相交。,[[frac:圓的最近|最遠關係下]]，半徑小於點線距離，整個圓在直線同側而不相交。,False,False,False,True,False,RENDERER_REPAIR
u16-s011-cr002,u16,construction-word-steps,cr,rubric[3].criteria,誤判為作垂線/中垂線，或弦長配對錯誤。,[[frac:誤判為作垂線|中垂線]]，或弦長配對錯誤。,False,False,False,True,False,RENDERER_REPAIR
u16-s014-cr002,u16,triangle-side-angle-relation,cr,fullCreditSolution[1],b=5x−6>0，得x>6/5；x為整數，所以x=2。,b=5x−6>0，[[frac:得x>6|5]]；x為整數，所以x=2。,False,False,False,True,False,RENDERER_REPAIR
u16-s014-cr002,u16,triangle-side-angle-relation,cr,reasoningSteps[1],b=5x−6>0，得x>6/5；x為整數，所以x=2。,b=5x−6>0，[[frac:得x>6|5]]；x為整數，所以x=2。,False,False,False,True,False,RENDERER_REPAIR
u16-s016-cr002,u16,triangle-medians,cr,alternativeSolutions[0],可用面積分率表示：第二次兩片各為原面積1/4，另一片為1/2。,[[frac:可用面積分率表示：第二次兩片各為原面積1|4]]，[[frac:另一片為1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s016-v005,u16,triangle-medians,mc,explanation,PG佔整條中線的2/3，所以15×2/3=10 cm。 PM分成3等份比例量。 PG取其中2份。,[[frac:PG佔整條中線的2|3]]，所以15×[[frac:2|3]]=10 cm。 PM分成3等份比例量。 PG取其中2份。,False,False,False,True,False,RENDERER_REPAIR
u16-s016-v005,u16,triangle-medians,mc,optionAnalysis[2].reason,PG佔整條中線的2/3，所以15×2/3=10 cm。,[[frac:PG佔整條中線的2|3]]，所以15×[[frac:2|3]]=10 cm。,False,False,False,True,False,RENDERER_REPAIR
u16-s016-v005,u16,triangle-medians,mc,misconceptionTarget,記住2：1卻不會換成整體的2/3。,[[frac:記住2：1卻不會換成整體的2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s016-v007,u16,triangle-medians,mc,target,同時使用三條中線的2/3比例,[[frac:同時使用三條中線的2|3比例]],False,False,False,True,False,RENDERER_REPAIR
u16-s016-v007,u16,triangle-medians,mc,explanation,頂點到G各為完整中線的2/3，總和=(12+15+18)×2/3=45×2/3=30 cm。 加三條中線得45。 取2/3。,[[frac:頂點到G各為完整中線的2|3]]，總和=(12+15+18)×[[frac:2|3]]=45×[[frac:2|3]]=30 cm。 加三條中線得45。 [[frac:取2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s016-v007,u16,triangle-medians,mc,steps[1],取2/3。,[[frac:取2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s016-v007,u16,triangle-medians,mc,optionAnalysis[0].reason,頂點到G各為完整中線的2/3，總和=(12+15+18)×2/3=45×2/3=30 cm。,[[frac:頂點到G各為完整中線的2|3]]，總和=(12+15+18)×[[frac:2|3]]=45×[[frac:2|3]]=30 cm。,False,False,False,True,False,RENDERER_REPAIR
u16-s016-v007,u16,triangle-medians,mc,optionAnalysis[3].reason,未乘2/3。,[[frac:未乘2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s016-v011,u16,triangle-medians,mc,optionAnalysis[1].reason,誤取2/3。,[[frac:誤取2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s017-cr001,u16,triangle-altitude,cr,requiredWork[0],由S=bh/2反求h。,由S=[[frac:bh|2反求h]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s017-v005,u16,triangle-altitude,mc,misconceptionTarget,反算時忘記面積公式中的1/2。,[[frac:反算時忘記面積公式中的1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s018-cr001,u16,triangle-literacy,cr,fullCreditSolution[0],設垂足D。直角三角形ABD、ACD中，AB=AC=2.5 m、AD共同、兩直角相等，可用直角情形或SAS/斜邊直角邊觀念理解兩半全等；在本課可引用等腰三角形頂角高線同時為中線。,設垂足D。直角三角形ABD、ACD中，AB=AC=2.5 m、AD共同、兩直角相等，[[frac:可用直角情形或SAS|斜邊直角邊觀念理解兩半全等]]；在本課可引用等腰三角形頂角高線同時為中線。,False,False,False,True,False,RENDERER_REPAIR
u16-s018-cr001,u16,triangle-literacy,cr,reasoningSteps[0],設垂足D。直角三角形ABD、ACD中，AB=AC=2.5 m、AD共同、兩直角相等，可用直角情形或SAS/斜邊直角邊觀念理解兩半全等；在本課可引用等腰三角形頂角高線同時為中線。,設垂足D。直角三角形ABD、ACD中，AB=AC=2.5 m、AD共同、兩直角相等，[[frac:可用直角情形或SAS|斜邊直角邊觀念理解兩半全等]]；在本課可引用等腰三角形頂角高線同時為中線。,False,False,False,True,False,RENDERER_REPAIR
u16-s018-v006,u16,triangle-literacy,mc,explanation,AG佔中線的2/3，180×2/3=120 m。 辨認從頂點量起。 取完整中線的2/3。,[[frac:AG佔中線的2|3]]，180×[[frac:2|3]]=120 m。 辨認從頂點量起。 [[frac:取完整中線的2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s018-v006,u16,triangle-literacy,mc,steps[1],取完整中線的2/3。,[[frac:取完整中線的2|3]]。,False,False,False,True,False,RENDERER_REPAIR
u16-s018-v006,u16,triangle-literacy,mc,optionAnalysis[3].reason,AG佔中線的2/3，180×2/3=120 m。,[[frac:AG佔中線的2|3]]，180×[[frac:2|3]]=120 m。,False,False,False,True,False,RENDERER_REPAIR
u17-s017-v009,u17,quadrilateral-literacy,mc,optionAnalysis[0].reason,選項「80平方公尺」不符合題意；依分割面積比。應得到「120平方公尺」，此錯誤常源自：用3/5乘總面積。,選項「80平方公尺」不符合題意；依分割面積比。應得到「120平方公尺」，[[frac:此錯誤常源自：用3|5乘總面積]]。,False,False,False,True,False,RENDERER_REPAIR
u17-s017-v009,u17,quadrilateral-literacy,mc,optionAnalysis[1].reason,選項「128平方公尺」不符合題意；依分割面積比。應得到「120平方公尺」，此錯誤常源自：用3/5乘總面積。,選項「128平方公尺」不符合題意；依分割面積比。應得到「120平方公尺」，[[frac:此錯誤常源自：用3|5乘總面積]]。,False,False,False,True,False,RENDERER_REPAIR
u17-s017-v009,u17,quadrilateral-literacy,mc,optionAnalysis[3].reason,選項「200平方公尺」不符合題意；依分割面積比。應得到「120平方公尺」，此錯誤常源自：用3/5乘總面積。,選項「200平方公尺」不符合題意；依分割面積比。應得到「120平方公尺」，[[frac:此錯誤常源自：用3|5乘總面積]]。,False,False,False,True,False,RENDERER_REPAIR
u17-s017-v009,u17,quadrilateral-literacy,mc,misconceptionTarget,用3/5乘總面積。,[[frac:用3|5乘總面積]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s001-cr001,u18,continued-ratio,cr,prompt,將 0.75：1.2：2又1/4 化成最簡整數連比，並說明每一步為何不改變比值。,將 [[frac:0.75：1.2：2又1|4]] 化成最簡整數連比，並說明每一步為何不改變比值。,False,False,False,True,True,RENDERER_REPAIR
u18-s001-cr001,u18,continued-ratio,cr,standardSolution,0.75=3/4，1.2=6/5，2又1/4=9/4。三項同乘 20 得 15：24：45，再同除以 3，最簡為 5：8：15。,0.75=[[frac:3|4]]，1.2=[[frac:6|5]]，[[frac:2又1|4]]=[[frac:9|4]]。三項同乘 20 得 15：24：45，再同除以 3，最簡為 5：8：15。,False,False,False,True,False,RENDERER_REPAIR
u18-s002-v004,u18,continued-ratio-application,mc,steps[1],32÷4=8 公裡/份。,32÷4=8 [[frac:公裡|份]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s004-cr001,u18,continued-ratio-word,cr,standardSolution,甲：乙=9：12，乙：丙=12：10，所以甲：乙：丙=9：12：10。總份數31，每份7600/31 元，所得不是整數元。若獎金必須以整數元分配，題目資料不相容；若允許分數元，三人分別為 68400/31、91200/31、76000/31 元。,甲：乙=9：12，乙：丙=12：10，所以甲：乙：丙=9：12：10。總份數31，[[frac:每份7600|31]] 元，所得不是整數元。若獎金必須以整數元分配，題目資料不相容；若允許分數元，三人分別為 [[frac:68400|31]]、[[frac:91200|31]]、[[frac:76000|31]] 元。,False,False,False,True,False,RENDERER_REPAIR
u18-s004-v010,u18,continued-ratio-word,mc,explanation,統一糖為 6 份：麵粉:糖=15:6，糖:奶油=6:8，總比 15:6:8。總份數 29，1740÷29=60 公克/份，麵粉 15 份為 900 公克。,統一糖為 6 份：麵粉:糖=15:6，糖:奶油=6:8，總比 15:6:8。總份數 29，1740÷29=60 [[frac:公克|份]]，麵粉 15 份為 900 公克。,False,False,False,True,False,RENDERER_REPAIR
u18-s006-cr001,u18,similar-triangles,cr,reasoningSteps[1],求倍率7/4。,[[frac:求倍率7|4]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s006-v007,u18,similar-triangles,mc,explanation,相似倍率大/小=DE/AB=10/4=2.5；小三角形周長 4+6+7=17，大周長 17×2.5=42.5。,[[frac:相似倍率大|小]]=[[frac:DE|AB]]=[[frac:10|4]]=2.5；小三角形周長 4+6+7=17，大周長 17×2.5=42.5。,False,False,False,True,False,RENDERER_REPAIR
u18-s008-cr001,u18,similarity-sas,cr,alternativeMethod,可用大對小倍率10/6=15/9=5/3，再配合夾角50°。,[[frac:可用大對小倍率10|6]]=[[frac:15|9]]=[[frac:5|3]]，再配合夾角50°。,False,False,False,True,False,RENDERER_REPAIR
u18-s008-cr002,u18,similarity-sas,cr,standardSolution,雖然夾角都是60°，但4/8=1/2，而7/13≠1/2，所以兩組夾邊不成比例，不能用SAS判定相似；資料也不足以改用其他相似判定。,雖然夾角都是60°，[[frac:但4|8]]=[[frac:1|2]]，[[frac:而7|13≠1]]/2，所以兩組夾邊不成比例，不能用SAS判定相似；資料也不足以改用其他相似判定。,False,False,False,True,False,RENDERER_REPAIR
u18-s008-cr002,u18,similarity-sas,cr,independentReview.reviewNote,比較1/2與7/13，確認不等；並審核結論用語為『不能用SAS證明』而非無條件宣稱不相似。,[[frac:比較1|2與7]]/13，確認不等；並審核結論用語為『不能用SAS證明』而非無條件宣稱不相似。,False,False,False,True,False,RENDERER_REPAIR
u18-s009-cr001,u18,similarity-sss,cr,standardSolution,9/6=12/8=15/10=3/2，所以兩三角形依SSS相似，乙對甲線性倍率3/2。面積倍率=(3/2)²=9/4，乙面積=24×9/4=54 cm²。,[[frac:9|6]]=[[frac:12|8]]=[[frac:15|10]]=[[frac:3|2]]，所以兩三角形依SSS相似，[[frac:乙對甲線性倍率3|2]]。面積倍率=[[frac:(3|2)²]]=[[frac:9|4]]，乙面積=24×[[frac:9|4]]=54 cm²。,False,False,False,True,False,RENDERER_REPAIR
u18-s009-cr001,u18,similarity-sss,cr,reasoningSteps[1],檢查三組比皆3/2。,[[frac:檢查三組比皆3|2]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s009-cr002,u18,similarity-sss,cr,standardSolution,第一組4+5=9>8，可構成三角形；第二組6+7.5=13.5>12，也可構成。且6/4=7.5/5=12/8=1.5，因此依SSS相似。,第一組4+5=9>8，可構成三角形；第二組6+7.5=13.5>12，也可構成。[[frac:且6|4]]=[[frac:7.5|5]]=[[frac:12|8]]=1.5，因此依SSS相似。,False,False,False,True,False,RENDERER_REPAIR
u18-s010-cr002,u18,similar-ratio-perimeter,cr,prompt,相似三角形甲的周長為42 cm，乙的一邊是甲對應邊的5/3倍。若乙三邊中兩邊為20 cm與25 cm，求第三邊並檢查三角形不等式。,相似三角形甲的周長為42 cm，[[frac:乙的一邊是甲對應邊的5|3倍]]。若乙三邊中兩邊為20 cm與25 cm，求第三邊並檢查三角形不等式。,False,False,False,True,True,RENDERER_REPAIR
u18-s010-cr002,u18,similar-ratio-perimeter,cr,reasoningSteps[0],辨認周長倍率5/3。,[[frac:辨認周長倍率5|3]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s010-cr002,u18,similar-ratio-perimeter,cr,rubric[2].criteria,只把42乘5/3或只列70−20−25。,[[frac:只把42乘5|3或只列70]]−20−25。,False,False,False,True,False,RENDERER_REPAIR
u18-s010-v006,u18,similar-ratio-perimeter,mc,steps[0],確認 1.25 是新/原倍率。,確認 1.25 [[frac:是新|原倍率]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s011-cr001,u18,similar-ratio-area,cr,prompt,兩相似圖形的相似比為4：7，小圖面積80 cm²。求大圖面積，並說明為何不能直接乘7/4。,兩相似圖形的相似比為4：7，小圖面積80 cm²。求大圖面積，[[frac:並說明為何不能直接乘7|4]]。,False,False,False,True,True,RENDERER_REPAIR
u18-s011-cr001,u18,similar-ratio-area,cr,standardSolution,大對小線性倍率=7/4，面積倍率=(7/4)²=49/16。大面積=80×49/16=245 cm²。不能只乘7/4，因面積同時受到兩個互相垂直方向的縮放。,大對小線性倍率=[[frac:7|4]]，面積倍率=[[frac:(7|4)²]]=[[frac:49|16]]。大面積=80×[[frac:49|16]]=245 cm²。[[frac:不能只乘7|4]]，因面積同時受到兩個互相垂直方向的縮放。,False,False,False,True,False,RENDERER_REPAIR
u18-s011-cr001,u18,similar-ratio-area,cr,reasoningSteps[0],寫線性倍率7/4。,[[frac:寫線性倍率7|4]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s011-cr001,u18,similar-ratio-area,cr,reasoningSteps[1],平方為49/16。,[[frac:平方為49|16]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s011-cr001,u18,similar-ratio-area,cr,rubric[2].criteria,只乘7/4得到140或只寫面積比16：49。,[[frac:只乘7|4得到140或只寫面積比16：49]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s011-cr002,u18,similar-ratio-area,cr,reasoningSteps[2],33乘6/11。,[[frac:33乘6|11]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s011-cr002,u18,similar-ratio-area,cr,rubric[2].criteria,直接用36/121乘33。,[[frac:直接用36|121乘33]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s011-cr002,u18,similar-ratio-area,cr,independentReview.reviewNote,18/33=6/11，平方後36/121，與面積比一致。,[[frac:18|33]]=[[frac:6|11]]，[[frac:平方後36|121]]，與面積比一致。,False,False,False,True,False,RENDERER_REPAIR
u18-s011-v003,u18,similar-ratio-area,mc,explanation,大/小面積倍率=(3/2)²=9/4，所以大面積=18×9/4=40.5 cm²。,[[frac:大|小面積倍率]]=[[frac:(3|2)²]]=[[frac:9|4]]，所以大面積=18×[[frac:9|4]]=40.5 cm²。,False,False,False,True,False,RENDERER_REPAIR
u18-s011-v012,u18,similar-ratio-area,mc,steps[1],取大/小線性倍率 3/2。,[[frac:取大|小線性倍率]] [[frac:3|2]]。,False,False,False,True,False,RENDERER_REPAIR
u18-s012-cr001,u18,similar-height-measure,cr,alternativeMethod,水平距離倍率18/2.4=7.5，眼高1.6乘7.5得12。,[[frac:水平距離倍率18|2.4]]=7.5，眼高1.6乘7.5得12。,False,False,False,True,False,RENDERER_REPAIR
