reviewSequence,questionId,unitId,skillSlot,skillId,skillTitle,questionType,difficulty,primaryText,choicesJson,answerIndex,figureId,initialVerdict,reviewNote,autoFlags,directRendererDefectCount,allRendererDefectCount,contentSha256,contentAuthority
2490,u13-s014-v012,u13,s014,quadratic-consecutive-product,連續整數乘積問題,mc,literacy,連續兩天的最低溫均低於 0°C，且兩個整數溫度的乘積為 20。這兩個溫度為何？,"[""-5°C、-4°C"", ""4°C、5°C"", ""-4°C、5°C"", ""-10°C、-2°C""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,ab413d42a0b85dfe13587654afc4591d8a7bafdd4538ddc256871a418818c73a,CHATGPT_HUMAN_AUTHORED_R1
2491,u13-s014-cr001,u13,s014,quadratic-consecutive-product,連續整數乘積問題,cr,standard,兩個連續正整數的乘積為 210。求這兩個整數。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,6d4891795753a40e515f38d1d8d4dfdb33f96ceab521236b257d4f5001a24b00,CHATGPT_HUMAN_AUTHORED_R1
2492,u13-s014-cr002,u13,s014,quadratic-consecutive-product,連續整數乘積問題,cr,advanced,兩個連續整數的乘積為 42，且兩數和為負。求這兩個整數。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,4314321aea0a942483a11ccf3add1c5e9fa9c771ca702e230e27416f06b26765,CHATGPT_HUMAN_AUTHORED_R1
2493,u13-s015-v001,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,basic,活動座位依圖示排成 n 排，每排 n+2 人，共 48 人，且 n 為正整數。每排有幾人？,"[""-8 人"", ""6 人"", ""24 人"", ""8 人""]",3,u13-fig-seating-array,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,68ec1127d58260fb69cad3a6f00730b4a9252bc611fa4e2e660bc3cc3cf3b9f6,CHATGPT_HUMAN_AUTHORED_R1
2494,u13-s015-v002,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,basic,某方案有 n 位使用者，每人費用為 50-n 元，總收入 600 元，且系統容量 n≤25。n 為何？,"[""30"", ""20"", ""25"", ""20 或 30""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,47da904cec04a18e110f46053898984649d49f581dd2d2e381e2b4c72b22ec3a,CHATGPT_HUMAN_AUTHORED_R1
2495,u13-s015-v003,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,basic,無人機高度模型為 h=-t²+8t+9。起飛後再次到地面時 t 為何？,"[""9 秒"", ""-1 秒"", ""8 秒"", ""4 秒""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,22ef44e70caeb868da46c94d9dc05c20efabc8a6a3146ee68681ab8836e72c6d,CHATGPT_HUMAN_AUTHORED_R1
2496,u13-s015-v004,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,standard,某園區外框尺寸為 x+2 公尺與 x+6 公尺，總面積 96 平方公尺，x>0。x 為何？,"[""-14"", ""8"", ""6"", ""12""]",2,u13-fig-literacy-layout,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,43d1edf42f0b9c15572e6828ed4229ef2e1cdfa401dac386b49f12ce9c3d699a,CHATGPT_HUMAN_AUTHORED_R1
2497,u13-s015-v005,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,standard,評分模型為 (x-3)²=20，規定 0≤x≤5。符合規定的 x 有幾個？,"[""1 個"", ""0 個"", ""2 個"", ""5 個""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,c9af881b30f6a56a79bbbe338b417d478b78c0f2c46cde89c6c60727672e4553,CHATGPT_HUMAN_AUTHORED_R1
2498,u13-s015-v006,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,standard,180 km 行程中，速度增加 15 km/h 後少 1 小時。原速度為何？,"[""-60 km/h"", ""30 km/h"", ""60 km/h"", ""45 km/h""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,SLASH_IN_PROMPT,0,0,10dbed50212cbcb2bb03901c66b9533f9f478564a792bfefbbd8e3ffb1b3d02c,CHATGPT_HUMAN_AUTHORED_R1
2499,u13-s015-v007,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,advanced,生產模型 n²-18n+65=0 有兩個候選批量，政策規定 n≥10 且 n 為整數。應選哪個？,"[""5"", ""10"", ""13"", ""5 或 13""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,c69c1eae4e9f1be3c1d20291042bb4d80f09d2e3a1218da8dc0be99815715daa,CHATGPT_HUMAN_AUTHORED_R1
2500,u13-s015-v008,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,advanced,一塊長方形材料寬 x、長 x+4，切去 12 平方單位後剩 48 平方單位。x 為何？,"[""6"", ""-10"", ""4"", ""8""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,740fbe0cfce71e74f1a614b470e25a309c30c54df4abf48c66103f3a29e6e3a8,CHATGPT_HUMAN_AUTHORED_R1
2501,u13-s015-v009,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,advanced,某活動有 x 排攤位、每排 x+5 個，共 104 個，且 x 為正整數。x 為何？,"[""-13"", ""13"", ""52"", ""8""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,a2c189e0d84855dce180ff6259f3bbaaa3142d68a2f30c55a31984456089bf67,CHATGPT_HUMAN_AUTHORED_R1
2502,u13-s015-v010,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,literacy,電池警示模型為 t²-14t+40=0。系統會在較早的零點發出第一次警示。第一次警示時間為何？,"[""10"", ""7"", ""4"", ""40""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,f58b2992103b83eaf0a09dc5abf9575aadd6b66af39d5cde4e7d53f817a2b270,CHATGPT_HUMAN_AUTHORED_R1
2503,u13-s015-v011,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,literacy,某報告解 x²=6x 時先除以 x，得到 x=6。審核意見何者正確？,"[""報告漏掉 x=0"", ""報告完全正確"", ""報告應改成只有 x=0"", ""方程式沒有實數根""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,9e9265a956523c48ee90e4b6b7b1765f921d19322bfee1d66a4fb3d68a8cf9f8,CHATGPT_HUMAN_AUTHORED_R1
2504,u13-s015-v012,u13,s015,quadratic-literacy,二次方程式素養整合題,mc,literacy,某方案要求正整數 n 滿足 n(n-3)=40，且每組至少 5 人。n 為何？,"[""-5"", ""8"", ""5"", ""10""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,9cd85c68640eda684d59da3fb4b2106f467bafa432e63fd15bdc4933ad2c0bf0,CHATGPT_HUMAN_AUTHORED_R1
2505,u13-s015-cr001,u13,s015,quadratic-literacy,二次方程式素養整合題,cr,standard,某活動有 n 排座位，每排 n+2 個，共 48 個座位。n 為正整數。求排數與每排座位數。,[],,u13-fig-seating-array,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,18ef352ae64b09f6af1afe0a4f068ff0cc990530ae64b7f03ab142342ed656a4,CHATGPT_HUMAN_AUTHORED_R1
2506,u13-s015-cr002,u13,s015,quadratic-literacy,二次方程式素養整合題,cr,advanced,某票價方案有 n 人參加，每人票價為 80-n 元，總收入為 1200 元。場地規定 0<n≤30，且 n 為整數。求可接受的人數。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,ANY_RENDERER_DEFECT,0,1,19fd44bc7114d2c3d17b5f6f8c4df668c0d48915b6649e37a26cca4eb780b7dd,CHATGPT_HUMAN_AUTHORED_R1
2507,u14-s001-v001,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,basic,數列 4，7，10，13，… 依相同規律排列，下一項是多少？,"[""16"", ""14"", ""15"", ""17""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,04cb91ef7aee916ac03b4f8956ed527b7c49bc0671969a3a55e9696fd87429f3,CHATGPT_HUMAN_AUTHORED_R1
2508,u14-s001-v002,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,basic,一張紙反覆對折，每完成一次，紙的層數變成原來的2倍。完成第1次後有2層，第2次後有4層，第3次後有8層。完成第5次後有幾層？,"[""24"", ""32"", ""16"", ""10""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,68d85f2ed260331a3a70ebe9240a169eaacb7b89d98fe6d3b9481bd50e1ff112,CHATGPT_HUMAN_AUTHORED_R1
2509,u14-s001-v003,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,basic,數列 1，4，9，16，… 的下一項是多少？,"[""20"", ""24"", ""25"", ""32""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,6d9531bc5689fc370a5ead30423d6fd7fbad5c517e1de0e7524f2cc22fd538c0,CHATGPT_HUMAN_AUTHORED_R1
2510,u14-s001-v004,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,standard,數列 3，6，11，18，27，… 的下一項是多少？,"[""34"", ""36"", ""40"", ""38""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,8f332b128f07c55f753265d41d68439c26043ffa9a5ed17013a31698a4b40c2e,CHATGPT_HUMAN_AUTHORED_R1
2511,u14-s001-v005,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,standard,數列 2，-2，2，-2，… 依交錯規律排列，第 15 項是多少？,"[""-2"", ""2"", ""0"", ""15""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,787f89c5a4b6273500ab8bad7b768992fbf55736a46efca64d64cb052df90621,CHATGPT_HUMAN_AUTHORED_R1
2512,u14-s001-v006,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,standard,某數列從1開始，相鄰兩項的差依序為1、2、3、4、…。已知前五項是1、2、4、7、11，第六項是多少？,"[""14"", ""15"", ""16"", ""17""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,f49dbd0b60fee79f613367791a0b4a6746d622323b4ed4978823d505dfadfb17,CHATGPT_HUMAN_AUTHORED_R1
2513,u14-s001-v007,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,advanced,某數列首項為 5，之後依序加上 1、3、5、7、… 等連續奇數。此數列第 6 項是多少？,"[""21"", ""25"", ""35"", ""30""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,0c43976a77f9314d820edcf6bf6e12d7bd4aa394cc1c0d3d2ea45c78ab92b1f0,CHATGPT_HUMAN_AUTHORED_R1
2514,u14-s001-v008,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,advanced,數列 1，1，2，3，5，8，… 中，每一項（自第 3 項起）是前兩項的和。第 7 項是多少？,"[""13"", ""10"", ""11"", ""16""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,b4dcebef1fbe3aa9f7509bed20c294453aa8afa0333e1585497002727957e395,CHATGPT_HUMAN_AUTHORED_R1
2515,u14-s001-v009,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,advanced,數列 0，2，6，12，20，… 的第 n 項可寫成 n²-n。第 8 項是多少？,"[""48"", ""60"", ""56"", ""64""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,8aab2b5fd62631839e63d814d5803339e1abad78ff0dcd19ed900d1c891aeb0b,CHATGPT_HUMAN_AUTHORED_R1
2516,u14-s001-v010,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,literacy,圖卡依序排列：第 1 張有 3 個圓點，第 2 張有 5 個，第 3 張有 7 個，第 4 張有 9 個；每張都比前一張多 2 個。第 12 張有幾個圓點？,"[""23"", ""24"", ""27"", ""25""]",3,u14-fig-s001-dot-cards,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,d66dd4e580e480c0572bb058a9aa5f3e9ecb88229d31ca0ff79ce66f4edbc0b9,CHATGPT_HUMAN_AUTHORED_R1
2517,u14-s001-v011,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,literacy,一項節水計畫第 1 週節省 50 公升，之後每週比前一週多節省 15 公升。第 8 週節省多少公升？,"[""155"", ""140"", ""160"", ""170""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,148942fdc994e5edf555e497c76f49afd690b951f7109eaff986e414e8d95a56,CHATGPT_HUMAN_AUTHORED_R1
2518,u14-s001-v012,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,mc,literacy,一排置物櫃的編號依序為 101、104、107、110、…。照此規律，第 20 個置物櫃的編號是多少？,"[""157"", ""158"", ""160"", ""161""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,f15e08f672da94b5a66c384abeb2acc74337a7d4912305cb7840915038eb9def,CHATGPT_HUMAN_AUTHORED_R1
2519,u14-s001-cr001,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,cr,standard,數列 2，6，12，20，30，… 的相鄰差依序有何規律？請依此求下一項，並說明為何不是等差數列。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,2a6dc384d73b506e92e9ea75e1752734ba80e2151ac8e023b4f65f823f1875b8,CHATGPT_HUMAN_AUTHORED_R1
2520,u14-s001-cr002,u14,s001,sequence-pattern,數列規律：從相鄰變化找出可驗證的規則,cr,advanced,數列 1，4，9，16，25，… 依項次平方排列。請寫出第 n 項公式，並求第 30 項。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,83e97681d95abbb38b24ac7bbe1e1704935aecdd6db1821f1713019b98a0c06d,CHATGPT_HUMAN_AUTHORED_R1
2521,u14-s002-v001,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,basic,等差數列首項為 4，公差為 3，則第 10 項是多少？,"[""27"", ""31"", ""30"", ""34""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,c756e1a3f6e2f9338b1cacbbb995a203c8dc32bb6ad320f0b71f9a588a4ef001,CHATGPT_HUMAN_AUTHORED_R1
2522,u14-s002-v002,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,basic,等差數列 20，18，16，… 的第 7 項是多少？,"[""6"", ""10"", ""12"", ""8""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,5a92aef7e503e151608bd96d23445cdb814f3f7b8ad28b776c06b4cff7f264a2,CHATGPT_HUMAN_AUTHORED_R1
2523,u14-s002-v003,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,basic,等差數列 1/2，1，3/2，2，… 的第 9 項是多少？,"[""9/2"", ""4"", ""5"", ""11/2""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,ANY_RENDERER_DEFECT|SLASH_IN_PROMPT,0,7,741be2f0ba1cfea81f3440ca7585811cb95f5272d15f3d76e12cb19f80e388a6,CHATGPT_HUMAN_AUTHORED_R1
2524,u14-s002-v004,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,standard,某等差數列第 4 項為 17，公差為 5，首項是多少？,"[""-3"", ""7"", ""2"", ""12""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,3d4ceda02b70c22bc67f1116cdf6f3cbd56215dcb084a5acb7a46ce42fd5994c,CHATGPT_HUMAN_AUTHORED_R1
2525,u14-s002-v005,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,standard,等差數列的第3項是10，第8項是30。若先求出公差，再求第10項，結果是多少？,"[""34"", ""36"", ""38"", ""40""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,a67d17d013039fc66f64c70c85a4deade047c9ac64f710e62f723a19e5624b27,CHATGPT_HUMAN_AUTHORED_R1
2526,u14-s002-v006,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,standard,等差數列的第 n 項為 a_n=7-3(n-1)，則 a_12 等於多少？,"[""-26"", ""-29"", ""-23"", ""40""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,97309cc6a1dee4276624a9530bb757660443853f8f9e5395e8e86803bead59c2,CHATGPT_HUMAN_AUTHORED_R1
2527,u14-s002-v007,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,advanced,等差數列中 a_5=-2、a_13=30，則首項 a_1 是多少？,"[""-22"", ""-14"", ""2"", ""-18""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,373311aca46865e07a45e45c7239ddf840294d4addf01b8d05b8e0d533932885,CHATGPT_HUMAN_AUTHORED_R1
2528,u14-s002-v008,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,advanced,等差數列中 a_2=5、a_7=-10，則第 20 項是多少？,"[""-46"", ""-49"", ""-52"", ""-55""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,d26757fe52874fc50e879617af0b5717545d90c049a39fee89d954fc0e38b314,CHATGPT_HUMAN_AUTHORED_R1
2529,u14-s002-v009,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,advanced,等差數列首項為 7、公差為 6。數值 103 是此數列的第幾項？,"[""17"", ""16"", ""18"", ""19""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,a5a9780c749387d5a226cacd7553f846a766786b4d248fe8c5d88af077a3a8b6,CHATGPT_HUMAN_AUTHORED_R1
2530,u14-s002-v010,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,literacy,一座小劇場第 1 排有 18 個座位，之後每排比前一排多 4 個。第 25 排有幾個座位？,"[""110"", ""118"", ""114"", ""122""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,a484b468bfa7ae61610c6685f8eef8ea618caedf0873ec2bad577465acd7a3ee,CHATGPT_HUMAN_AUTHORED_R1
2531,u14-s002-v011,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,literacy,一個會員點數方案在第 1 天有 120 點，之後每天結算後比前一天少 7 點。第 16 天結算後有幾點？,"[""8"", ""15"", ""22"", ""105""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,f8047693fa848094f6c9f803c6f923f13f92f10b5379ca884988be696aade384,CHATGPT_HUMAN_AUTHORED_R1
2532,u14-s002-v012,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,mc,literacy,海拔標記從第 1 個的 -30 公尺開始，之後每一個標記比前一個高 12 公尺。第一個海拔不低於 0 公尺的是第幾個標記？,"[""3"", ""5"", ""6"", ""4""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,1e2a96ee65a0532ef224eea800f61b7172b5506d1eda67ed754c26623305b24e,CHATGPT_HUMAN_AUTHORED_R1
2533,u14-s002-cr001,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,cr,advanced,某等差數列第 6 項為 23，第 14 項為 55。求公差、首項與第 25 項。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,a799475ed36d3fb7cc54ffec4be229713395b715894261ceb27de706cd1ad1a8,CHATGPT_HUMAN_AUTHORED_R1
2534,u14-s002-cr002,u14,s002,arithmetic-sequence-nth,等差數列第 n 項：從首項走 n−1 步,cr,standard,等差數列首項為 -8，公差為 5。數值 67 是否為此數列中的某一項？若是，求項次；若不是，說明原因。,[],,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,37deb84310ecf0b10ee4def93d411728ec1737c765df3a46a5f5713aa6064485,CHATGPT_HUMAN_AUTHORED_R1
2535,u14-s003-v001,u14,s003,arithmetic-sequence-common-diff,等差公差：用項值差除以位置差,mc,basic,等差數列 11，15，19，23，… 的公差是多少？,"[""3"", ""8"", ""4"", ""12""]",2,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,95ac33ba5ee9f23863d6da4aa3c95e3b8f905cefb8e1c1cc250720c6adbf6b81,CHATGPT_HUMAN_AUTHORED_R1
2536,u14-s003-v002,u14,s003,arithmetic-sequence-common-diff,等差公差：用項值差除以位置差,mc,basic,等差數列 30，24，18，12，… 的公差是多少？,"[""-6"", ""6"", ""-12"", ""12""]",0,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,3dcabf48da9dd15ba56683c7c6488b9453a5ad02b7d7ca84da17df507c4a0fef,CHATGPT_HUMAN_AUTHORED_R1
2537,u14-s003-v003,u14,s003,arithmetic-sequence-common-diff,等差公差：用項值差除以位置差,mc,basic,某等差數列 a_9=41、a_10=46，公差是多少？,"[""4"", ""9"", ""87"", ""5""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,bb25c81425232c97e424da52a6185cf72a271b7c04527ed5dc2322e4e1d391e3,CHATGPT_HUMAN_AUTHORED_R1
2538,u14-s003-v004,u14,s003,arithmetic-sequence-common-diff,等差公差：用項值差除以位置差,mc,standard,等差數列中，第3項為8，第7項為24。學生說「兩項相差16，所以公差是16」。他的錯誤是什麼？,"[""應除以3個間隔"", ""應除以4個間隔"", ""應除以7個間隔"", ""不必相減""]",1,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,96f362526aa64c48222eeda9c1895458a8907d4e62f369dbd51c4a43cb455c1f,CHATGPT_HUMAN_AUTHORED_R1
2539,u14-s003-v005,u14,s003,arithmetic-sequence-common-diff,等差公差：用項值差除以位置差,mc,standard,若 5、x、17 是某等差數列的連續三項，則公差是多少？,"[""5"", ""11"", ""12"", ""6""]",3,,PENDING_MANUAL,Not yet manually adjudicated. No PASS status has been assigned.,,0,0,a9fe89f1ed5793c23ad83033480b986d41f1cd86cd6c0dade488dabde4922031,CHATGPT_HUMAN_AUTHORED_R1
