authority_id,source_id,subject,official_code,raw_text,normalized_requirement,status,mapped_skill_ids,mapped_lecture_ids,mapped_question_ids,final_audit_record_id,notes
AUTH-NATURAL-LP-PC-4-2,NAER-CURRICULUM-NATURAL,biology|earth_science|integrated_natural|physics_chemistry,pc-Ⅳ-2,能利用口語、影像（例如：攝影、錄影）、文字與圖案、繪圖或實物、科學名詞、數學公式、模型或經教師認可後以報告或新媒體形式表達完整之探究過程、發現與成果、價值、限制和主張等。視需要，並能摘要描述主要過程、發現和可能的運用。,能利用口語、影像（例如：攝影、錄影）、文字與圖案、繪圖或實物、科學名詞、數學公式、模型或經教師認可後以報告或新媒體形式表達完整之探究過程、發現與成果、價值、限制和主張等。視需要，並能摘要描述主要過程、發現和可能的運用。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-integrated-natural-choice;marker=none;appendix=none;limits=none
AUTH-NATURAL-LP-PE-4-1,NAER-CURRICULUM-NATURAL,biology|earth_science|integrated_natural|physics_chemistry,pe-Ⅳ-1,能辨明多個自變項、應變項並計劃適當次數的測試、預測活動的可能結果。在教師或教科書的指導或說明下，能了解探究的計畫，並進而能根據問題特性、資源（例如：設備、時間）等因素，規劃具有可信度（例如：多次測量等）的探究活動。,能辨明多個自變項、應變項並計劃適當次數的測試、預測活動的可能結果。在教師或教科書的指導或說明下，能了解探究的計畫，並進而能根據問題特性、資源（例如：設備、時間）等因素，規劃具有可信度（例如：多次測量等）的探究活動。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-integrated-natural-choice;marker=none;appendix=none;limits=none
AUTH-NATURAL-LP-PE-4-2,NAER-CURRICULUM-NATURAL,biology|earth_science|integrated_natural|physics_chemistry,pe-Ⅳ-2,能正確安全操作適合學習階段的物品、器材儀器、科技設備及資源。能進行客觀的質性觀察或數值量測並詳實記錄。,能正確安全操作適合學習階段的物品、器材儀器、科技設備及資源。能進行客觀的質性觀察或數值量測並詳實記錄。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-integrated-natural-choice;marker=none;appendix=none;limits=none
AUTH-NATURAL-LP-PO-4-1,NAER-CURRICULUM-NATURAL,biology|earth_science|integrated_natural|physics_chemistry,po-Ⅳ-1,能從學習活動、日常經驗及科技運用、自然環境、書刊及網路媒體中，進行各種有計畫的觀察，進而能察覺問題。,能從學習活動、日常經驗及科技運用、自然環境、書刊及網路媒體中，進行各種有計畫的觀察，進而能察覺問題。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-integrated-natural-choice;marker=none;appendix=none;limits=none
AUTH-NATURAL-LP-PO-4-2,NAER-CURRICULUM-NATURAL,biology|earth_science|integrated_natural|physics_chemistry,po-Ⅳ-2,能辨別適合科學探究或適合以科學方式尋求解決的問題（或假說），並能依據觀察、蒐集資料、閱讀、思考、討論等，提出適宜探究之問題。,能辨別適合科學探究或適合以科學方式尋求解決的問題（或假說），並能依據觀察、蒐集資料、閱讀、思考、討論等，提出適宜探究之問題。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-integrated-natural-choice;marker=none;appendix=none;limits=none
AUTH-NATURAL-LP-TC-4-1,NAER-CURRICULUM-NATURAL,biology|earth_science|integrated_natural|physics_chemistry,tc-Ⅳ-1,能依據已知的自然科學知識與概念，對自己蒐集與分類的科學數據，抱持合理的懷疑態度，並對他人的資訊或報告，提出自己的看法或解釋。,能依據已知的自然科學知識與概念，對自己蒐集與分類的科學數據，抱持合理的懷疑態度，並對他人的資訊或報告，提出自己的看法或解釋。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-integrated-natural-choice;marker=none;appendix=none;limits=none
AUTH-NATURAL-LP-TI-4-1,NAER-CURRICULUM-NATURAL,biology|earth_science|integrated_natural|physics_chemistry,ti-Ⅳ-1,能依據已知的自然科學知識概念，經由自我或團體探索與討論的過程，想像當使用的觀察方法或實驗方法改變時，其結果可能產生的差異；並能嘗試在指導下以創新思考和方法得到新的模型、成品或結果。,能依據已知的自然科學知識概念，經由自我或團體探索與討論的過程，想像當使用的觀察方法或實驗方法改變時，其結果可能產生的差異；並能嘗試在指導下以創新思考和方法得到新的模型、成品或結果。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-integrated-natural-choice;marker=none;appendix=none;limits=none
AUTH-NATURAL-LP-TM-4-1,NAER-CURRICULUM-NATURAL,biology|earth_science|integrated_natural|physics_chemistry,tm-Ⅳ-1,能從實驗過程、合作討論中理解較複雜的自然界模型，並能評估不同模型的優點和限制，進能應用在後續的科學理解或生活。,能從實驗過程、合作討論中理解較複雜的自然界模型，並能評估不同模型的優點和限制，進能應用在後續的科學理解或生活。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-integrated-natural-choice;marker=none;appendix=none;limits=none
AUTH-NATURAL-LP-TR-4-1,NAER-CURRICULUM-NATURAL,biology|earth_science|integrated_natural|physics_chemistry,tr-Ⅳ-1,能將所習得的知識正確的連結到所觀察到的自然現象及實驗數據，並推論出其中的關聯，進而運用習得的知識來解釋自己論點的正確性。,能將所習得的知識正確的連結到所觀察到的自然現象及實驗數據，並推論出其中的關聯，進而運用習得的知識來解釋自己論點的正確性。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-integrated-natural-choice;marker=none;appendix=none;limits=none
AUTH-SOCIAL-LC-CIV-AA-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Aa-Ⅳ-1,什麼是公民？,什麼是公民？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05686;limits=NAER-CURRICULUM-SOCIAL:5688
AUTH-SOCIAL-LC-CIV-AA-4-2,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Aa-Ⅳ-2,現代公民必須具備哪些基本的德性？為什麼？,現代公民必須具備哪些基本的德性？為什麼？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05690;limits=NAER-CURRICULUM-SOCIAL:5692
AUTH-SOCIAL-LC-CIV-AB-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Ab-Ⅳ-1,民主國家中權力與權利的差別及關聯。,民主國家中權力與權利的差別及關聯。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05704;limits=none
AUTH-SOCIAL-LC-CIV-AB-4-2,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Ab-Ⅳ-2,學生們在校園中享有哪些權利？如何在校園生活中實踐公民德性？,學生們在校園中享有哪些權利？如何在校園生活中實踐公民德性？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05708;limits=none
AUTH-SOCIAL-LC-CIV-AD-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Ad-Ⅳ-1,為什麼保障人權與維護人性尊嚴有關？,為什麼保障人權與維護人性尊嚴有關？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05740;limits=none
AUTH-SOCIAL-LC-CIV-AD-4-2,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Ad-Ⅳ-2,為什麼人權應超越國籍、種族、族群、區域、文化、性別、性傾向與身心障礙等界限，受到普遍性的保障？,為什麼人權應超越國籍、種族、族群、區域、文化、性別、性傾向與身心障礙等界限，受到普遍性的保障？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05743;limits=NAER-CURRICULUM-SOCIAL:5745
AUTH-SOCIAL-LC-CIV-BA-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Ba-Ⅳ-1,為什麼家庭是基本及重要的社會組織？,為什麼家庭是基本及重要的社會組織？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05756;limits=none
AUTH-SOCIAL-LC-CIV-BA-4-2,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Ba-Ⅳ-2,在原住民族社會中，部落的意義與重要性是什麼？為什麼？,在原住民族社會中，部落的意義與重要性是什麼？為什麼？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05760;limits=none
AUTH-SOCIAL-LC-CIV-BA-4-3,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Ba-Ⅳ-3,家人間的親屬關係在法律上是如何形成的？親子之間為何互有權利與義務？,家人間的親屬關係在法律上是如何形成的？親子之間為何互有權利與義務？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05763;limits=none
AUTH-SOCIAL-LC-CIV-BA-4-4,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Ba-Ⅳ-4,為什麼會產生多樣化的家庭型態？家庭職能如何隨著社會變遷而改變？,為什麼會產生多樣化的家庭型態？家庭職能如何隨著社會變遷而改變？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05766;limits=NAER-CURRICULUM-SOCIAL:5768
AUTH-SOCIAL-LC-CIV-BA-4-5,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Ba-Ⅳ-5,公權力如何介入以協助建立平權的家庭和發揮家庭職能？,公權力如何介入以協助建立平權的家庭和發揮家庭職能？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05769;limits=none
AUTH-SOCIAL-LC-CIV-BB-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bb-Ⅳ-1,除了家庭之外，個人還會參與哪些團體？為什麼？,除了家庭之外，個人還會參與哪些團體？為什麼？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05774;limits=none
AUTH-SOCIAL-LC-CIV-BB-4-2,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bb-Ⅳ-2,民主社會中的志願結社具有哪些特徵？對公共生活有什麼影響？,民主社會中的志願結社具有哪些特徵？對公共生活有什麼影響？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05778;limits=NAER-CURRICULUM-SOCIAL:5780
AUTH-SOCIAL-LC-CIV-BC-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bc-Ⅳ-1,為什麼會有社會規範？法律與其他社會規範有什麼不同？,為什麼會有社會規範？法律與其他社會規範有什麼不同？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05788;limits=none
AUTH-SOCIAL-LC-CIV-BC-4-2,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bc-Ⅳ-2,日常生活規範與文化有什麼關係？,日常生活規範與文化有什麼關係？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05791;limits=none
AUTH-SOCIAL-LC-CIV-BC-4-3,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bc-Ⅳ-3,社會規範如何隨著時間與空間而變動？臺灣社會之族群、性別、性傾向與身心障礙相關規範如何變動？,社會規範如何隨著時間與空間而變動？臺灣社會之族群、性別、性傾向與身心障礙相關規範如何變動？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05794;limits=NAER-CURRICULUM-SOCIAL:5796
AUTH-SOCIAL-LC-CIV-BD-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bd-Ⅳ-1,國家與政府的區別。,國家與政府的區別。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05808;limits=NAER-CURRICULUM-SOCIAL:5810
AUTH-SOCIAL-LC-CIV-BE-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Be-Ⅳ-1,民主國家的政府體制為什麼須符合權力分立的原則？,民主國家的政府體制為什麼須符合權力分立的原則？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05820;limits=NAER-CURRICULUM-SOCIAL:5822
AUTH-SOCIAL-LC-CIV-BE-4-2,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Be-Ⅳ-2,為什麼政府的職權與行使要規範在憲法中？,為什麼政府的職權與行使要規範在憲法中？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05824;limits=none
AUTH-SOCIAL-LC-CIV-BE-4-3,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Be-Ⅳ-3,我國中央政府如何組成？我國的地方政府如何組成？,我國中央政府如何組成？我國的地方政府如何組成？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05827;limits=NAER-CURRICULUM-SOCIAL:5829
AUTH-SOCIAL-LC-CIV-BF-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bf-Ⅳ-1,法治與人治的差異。,法治與人治的差異。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05841;limits=none
AUTH-SOCIAL-LC-CIV-BF-4-2,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bf-Ⅳ-2,憲法、法律、命令三者為什麼有位階的關係？,憲法、法律、命令三者為什麼有位階的關係？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05845;limits=none
AUTH-SOCIAL-LC-CIV-BG-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bg-Ⅳ-1,為什麼憲法被稱為「人民權利的保障書」？,為什麼憲法被稱為「人民權利的保障書」？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05860;limits=none
AUTH-SOCIAL-LC-CIV-BH-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bh-Ⅳ-1,為什麼行政法與我們日常生活息息相關？為什麼政府應依法行政？,為什麼行政法與我們日常生活息息相關？為什麼政府應依法行政？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05875;limits=none
AUTH-SOCIAL-LC-CIV-BH-4-2,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bh-Ⅳ-2,人民生活中有哪些常見的行政管制？當人民的權益受到侵害時，可以尋求行政救濟的意義為何？,人民生活中有哪些常見的行政管制？當人民的權益受到侵害時，可以尋求行政救濟的意義為何？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05879;limits=NAER-CURRICULUM-SOCIAL:5881
AUTH-SOCIAL-LC-CIV-BI-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bi-Ⅳ-1,國家為什麼要制定刑法？為什麼行為的處罰，必須以行為時的法律有明文規定者為限？,國家為什麼要制定刑法？為什麼行為的處罰，必須以行為時的法律有明文規定者為限？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05894;limits=NAER-CURRICULUM-SOCIAL:5895
AUTH-SOCIAL-LC-CIV-BI-4-2,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bi-Ⅳ-2,國家制定刑罰的目的是什麼？我國刑罰的制裁方式有哪些？,國家制定刑罰的目的是什麼？我國刑罰的制裁方式有哪些？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05898;limits=NAER-CURRICULUM-SOCIAL:5900
AUTH-SOCIAL-LC-CIV-BI-4-3,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bi-Ⅳ-3,在犯罪的追訴及處罰過程中，警察、檢察官及法官有哪些功能與權限？,在犯罪的追訴及處罰過程中，警察、檢察官及法官有哪些功能與權限？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05901;limits=NAER-CURRICULUM-SOCIAL:5903
AUTH-SOCIAL-LC-CIV-BJ-4-1,NAER-CURRICULUM-SOCIAL,civics|integrated_social,公Bj-Ⅳ-1,為什麼一般契約只要雙方當事人合意即可生效，而有些契約必須完成登記方能生效？契約不履行會產生哪些責任？,為什麼一般契約只要雙方當事人合意即可生效，而有些契約必須完成登記方能生效？契約不履行會產生哪些責任？,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-integrated-social-choice;marker=none;appendix=NAER-CURRICULUM-SOCIAL-APPENDIX-BLOCK-05921;limits=NAER-CURRICULUM-SOCIAL:5922
